OTU	Sample	Abundance	Plant.Name	Treatment	Shoot_mass_g	Pod_mass_g	N_pods	Root_mass_g	Kingdom	Phylum	Class	Order	Family	Genus
OTU_115	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_115	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Other
OTU_121	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_121	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Other
OTU_127	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_127	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Other
OTU_129	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_129	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Other
OTU_13	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_13	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other
OTU_130	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_130	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Agaricomycetes	Agaricales		Other
OTU_135	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_135	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_136	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Other
OTU_138	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	N7	0	N7	Nutrient addition	12.42	8.83	15	6.17	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	N3	0	N3	Nutrient addition	19.86	7.4	21	13.6	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_138	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Ascomycota	Leotiomycetes	Helotiales		Other
OTU_142	C6	0	C6	Control	5.33	2.48	6	3.52	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C2	0	C2	Control	4.28	5.45	10	4.55	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D7	0	D7	Water withholding	1.15	1.15	2	0.85	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C1	0	C1	Control	3.5	3.78	7	3.22	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D2	0	D2	Water withholding	2.82	0.52	2	1.48	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D6	0	D6	Water withholding	1.01	1.47	5	3.53	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D1	0	D1	Water withholding	2.92	2.51	6	3.49	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	N1	0	N1	Nutrient addition	20.78	15.33	39	23.67	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D4	0	D4	Water withholding	1.82	1.07	4	2.93	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C8	0	C8	Control	5.41	3.25	7	3.75	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C5	0	C5	Control	3.29	2.21	7	4.79	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D3	0	D3	Water withholding	0.86	0.8	6	5.2	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C4	0	C4	Control	4.75	5.08	4	-1.08	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	N6	0	N6	Nutrient addition	27.72	4.97	16	11.03	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	N5	0	N5	Nutrient addition	29.51	8.49	18	9.51	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	N2	0	N2	Nutrient addition	34.38	4.06	9	4.94	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C7	0	C7	Control	2.85	2.6	6	3.4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	D5	0	D5	Water withholding	2.77	1.39	6	4.61	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	C3	0	C3	Control	5.42	2.37	6	3.63	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
OTU_142	N4	0	N4	Nutrient addition	22.51	10.75	24	13.25	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Other
